datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,soilMoisture,peopleIn,peopleOut,new,current,total,nonNegDifCount1,nonNegDifCount2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
18/07/2023 22:00,15.1,0.7,101.6,0.02,2.53,0.74,0,89.2,-1.8,78,0.97,0.05,160.1,-1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
18/07/2023 23:00,16.9,0.5,101.63,0,5.05,0.8,0,82.3,-2.4,63,2.22,0.35,162.7,-0.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 0:00,18.9,0.7,101.6,-0.02,6.3,1.99,0,74.1,-3.3,526,2.72,0.28,157.2,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 1:00,20,-0.2,101.59,-0.01,6.69,-1.5,0,65,2.5,409,2.19,-1.28,143.8,-15.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 2:00,20.7,0,101.49,-0.02,3.91,-0.6,0,66.6,3.6,638,1.31,-0.47,123.9,-16.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 3:00,20.6,-0.6,101.4,-0.03,3.91,0.62,0,65.6,-0.1,598,1.24,0.27,83.5,-11.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 4:00,20.8,-0.2,101.37,0.01,3.07,0.68,0,57.1,-0.3,466,1.18,0.04,89.7,20.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 5:00,21.5,0.5,101.37,0,2.74,-0.26,0,57.9,0.1,326,1.1,-0.13,91.8,12.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 6:00,20.7,-0.5,101.37,-0.01,1.81,-0.32,0,62.4,1.5,178,0.77,-0.03,66.2,-14.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 7:00,19.2,-1.4,101.41,0.03,1.28,-1.52,0,62.4,4,13,0.62,-0.13,55.5,-11.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 8:00,17.5,-0.5,101.45,0.01,1.45,0.39,0,67,1.9,0,0.46,0.05,103.5,15.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 9:00,16,-0.4,101.6,0.02,2.58,0.66,0,75.5,0.9,0,1.19,0.28,169.8,-17.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 10:00,15.4,-0.3,101.62,0,2.67,-0.21,0,78.5,0.9,0,1.58,0,151.8,-4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 11:00,15,0.1,101.64,-0.01,2.49,0.54,0,80.8,0.2,0,1.11,0.14,136.9,8.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 12:00,15.6,0.1,101.66,0.01,2.76,0.19,0,78.1,-0.6,0,1.51,0.15,158.5,-5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 13:00,14.6,-1.2,101.67,0.01,2.64,0.75,0,81.2,5.2,0,1.14,0.29,175.4,35.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 14:00,14,-0.3,101.66,-0.02,2.58,0.16,0,82.3,1.3,0,1.48,0.22,163.6,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 15:00,12.8,-0.2,101.66,0,3.19,0.22,0,84.3,0.3,0,1.84,0.11,160.7,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 16:00,12.5,0,101.66,0,3.55,0.66,0,81.4,-0.9,0,1.95,0.31,161.3,-2.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 17:00,12.7,0.2,101.65,-0.01,3.65,0,0,79.3,-1.4,0,1.91,0.18,160.6,1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 18:00,13,0.2,101.63,0,2.95,0.05,0,76.2,-1.1,0,1.65,-0.06,159.2,-3.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 19:00,13.1,0.4,101.65,0.01,3.45,0.43,0,74.9,-2.1,0,1.76,0.1,161.5,4.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 20:00,13.2,0.3,101.71,0.01,3.52,0.46,0,74.5,-1,0,1.7,-0.09,158.9,0.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 21:00,13.2,0.1,101.8,0.02,3.42,0.65,0,74.4,-0.8,14,1.85,0.23,156.2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 22:00,13.8,0.6,101.81,0,2.79,-0.86,0,75.2,-1.5,50,1.65,-0.11,159.6,4.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
19/07/2023 23:00,15.7,0.3,101.84,0.03,3.47,0.41,0,71.2,-0.4,115,1.96,0.07,147.2,-12.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 0:00,16.4,-0.2,101.83,-0.02,4.35,0.54,0,71.6,2.2,543,1.62,-0.37,158.9,5.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 1:00,18.2,-0.2,101.74,-0.01,3.61,0.28,0,65.3,2.7,69,0.95,-0.51,136.8,-26.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 2:00,19,-0.3,101.64,-0.01,2.61,0.09,0,65.8,4.6,663,0.79,-0.29,127.3,-3.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 3:00,19.7,0.6,101.52,-0.03,1.86,-0.35,0,63.8,-2,625,0.99,0.11,60.4,-24,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 4:00,19.8,0.2,101.43,-0.02,1.64,-0.37,0,60.9,-1.6,499,0.92,-0.16,43.3,3.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 5:00,19.6,0.6,101.4,-0.01,1.74,-0.28,0,61.8,-2.1,348,0.93,-0.04,43.4,10.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 6:00,20,0.2,101.37,0,2.01,-0.15,0,57,-2,174,0.88,0,43.9,6.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 7:00,18.4,-1,101.4,0,1.18,-0.82,0,61.1,3.4,12,0.48,-0.05,31.9,7.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 8:00,16.8,-0.1,101.43,0.02,0.71,-0.18,0,66.6,0.9,0,0.4,0.04,8.3,-342.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 9:00,15.8,-0.3,101.47,0.02,2.01,-0.46,0,72.2,0.8,0,0.72,0.09,322.3,2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 10:00,14.7,0.2,101.47,-0.01,0.98,0.44,0,75.5,-2.1,0,0.25,-0.04,11.7,-125.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 11:00,14.8,-0.2,101.48,0,0.86,-0.26,0,75.6,1,0,0.38,-0.04,241.4,-7.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 12:00,14.5,0,101.5,0.01,1.84,0.56,0,77.1,0.4,0,0.55,0.15,270.9,-5.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 13:00,14.4,0,101.47,-0.01,3.15,1.11,0,76,-0.9,0,0.77,0.02,273.4,2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 14:00,13.6,-0.4,101.44,-0.02,2.03,-0.18,0,78.5,1.9,0,0.72,0.05,291.6,16.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 15:00,14,0,101.42,-0.03,2.57,0.09,0,77.7,0.7,0,0.7,-0.27,264.5,4.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 16:00,13.5,0.3,101.39,-0.01,2.68,0.41,0,80.1,-1.6,0,0.7,0.11,325.1,21,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 17:00,13.1,-0.4,101.35,0,2.63,-0.38,0,80.8,1.6,0,0.91,0.09,316.2,7.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 18:00,13.8,0.1,101.33,0.01,4.83,0.28,0,79.6,0.8,0,1.94,0.16,262.7,-8.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 19:00,14,-0.2,101.4,0.02,3.09,0.53,0,79.5,0.9,0,1.48,0.33,270,6.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 20:00,14.2,-0.3,101.43,0.01,4.01,-0.21,0,78.3,1.8,0,1.73,0.14,264.3,-6.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 21:00,14.4,0.5,101.45,0,4.27,0.05,0,76.4,-2.3,16,1.8,0.27,265.1,-4.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 22:00,14.8,0.2,101.49,-0.01,1.73,-0.23,0,74.9,-0.8,53,0.71,-0.14,187.1,-58.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
20/07/2023 23:00,17.2,0.6,101.48,0,3.15,-0.4,0,69.4,-1.3,93,1.08,-0.49,256.2,-14.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 0:00,18.3,-0.6,101.49,0,3.05,-0.12,0,72.8,9.7,524,1.13,0.18,124.6,-126.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 1:00,19.5,0.1,101.42,-0.01,2.18,-0.27,0,62.9,-1.6,324,0.77,-0.06,166.9,30,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 2:00,21.3,0.5,101.32,-0.01,2.1,-0.76,0,57.7,-0.2,627,0.92,-0.12,135.6,-5.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 3:00,22,0.2,101.17,-0.04,1.63,0.04,0,60.4,0.9,579,0.94,0,50.7,-14.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 4:00,15,-7,101.08,-0.03,2.24,-0.16,0,61.6,3.2,418,0.9,-0.09,23.2,-2.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 5:00,21.8,0.4,101.08,0.01,1.5,-1.49,0,60.6,-2.8,120,0.83,-0.04,26.2,-13.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 6:00,21.7,0.3,101.08,0.01,1.4,0.21,0,59.5,-1.3,163,0.64,-0.03,27.7,-0.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 7:00,20.1,-0.5,101.13,0.01,1.11,0.04,0,70.3,1,7,0.58,-0.15,23.2,-11.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 8:00,19.3,-0.2,101.2,0.01,0.65,-0.33,0,72.6,0.6,0,0.39,-0.06,16.2,6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 9:00,19.1,-0.3,101.25,0.03,0.96,-0.18,0,74.5,1.6,0,0.49,0.02,346.4,10,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 10:00,18.4,-0.1,101.29,-0.01,1.1,0.11,0,76.8,-0.3,0,0.36,-0.13,304.5,28.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 11:00,18.4,0,101.31,0,1.84,0.09,0,76.4,0.3,0,0.79,0.08,294,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 12:00,17.3,-0.6,101.31,-0.01,0.58,-0.34,0,78,2.1,0,0.29,-0.17,288.9,1.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 13:00,16.9,-0.5,101.26,-0.01,1.55,0.31,0,76,2.2,0,0.57,-0.11,292.6,-13.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 14:00,15,0.1,101.27,0.02,0.97,-0.02,0,80.3,-3.9,0,0.36,-0.23,229.8,76.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 15:00,14.5,-0.1,101.27,-0.01,0.98,-0.17,0,71.7,-0.8,0,0.49,0.03,169.7,-20.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 16:00,13.1,-0.2,101.26,0,2.84,0.14,0,73.3,-1.2,0,1.44,-0.07,158.3,-1.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 17:00,13,0.2,101.25,-0.01,1.65,-0.6,0,68.9,-2.1,0,0.86,-0.29,165.9,-2.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 18:00,12.7,-0.8,101.25,0,2.64,-0.11,0,68.1,3.2,0,1.3,-0.06,163.7,1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 19:00,12.7,-0.3,101.27,0.01,1.98,0.08,0,65.7,1.2,0,0.77,-0.11,155.3,-4.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 20:00,11.8,-0.2,101.31,0.01,1.97,-0.26,0,68.5,0.3,0,1.01,-0.17,159.2,-1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 21:00,13.7,0.5,101.37,0,3.07,-0.3,0,60.4,-1.8,17,1.03,-0.18,156.9,-1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 22:00,13.5,0.3,101.42,0.02,3.63,1.08,0,65.5,0.1,51,1.48,0.26,146.3,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
21/07/2023 23:00,16.1,0.6,101.5,0,4.7,1.19,0,60.2,-1.4,164,2.06,0.15,155.8,1.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 0:00,17.5,0.1,101.53,0.01,5.35,-0.42,0,53.6,-1.3,501,2.41,-0.1,146.3,1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 1:00,18.1,-0.5,101.48,-0.03,2.16,-1.65,0,58,1.8,226,1.13,-0.32,65.4,-67.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 2:00,18.9,-0.2,101.4,-0.05,3.34,-0.16,0,53.9,-0.1,654,1.25,-0.03,86.7,-8.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 3:00,19.1,0.7,101.3,-0.01,3.23,-0.32,0,56.2,-0.3,609,1.43,-0.07,60.8,-31.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 4:00,19.5,0.5,101.24,-0.01,4.74,1.34,0,52.6,-3.9,503,1.43,0.24,87.6,12.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 5:00,19.9,0.8,101.2,0,2.88,-0.7,0,50.1,-1.4,358,1.13,-0.4,81.2,-0.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 6:00,19.4,-0.1,101.22,0.02,2.46,0.12,0,49,-1.1,183,1.09,0.12,83.8,18.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 7:00,18,-1.4,101.26,0,3.01,0.91,0,52.1,2.4,15,0.74,0,89.2,2.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 8:00,16.9,0,101.31,0.02,2.13,0.8,0,58.5,-0.1,0,0.81,0.12,74.7,7.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 9:00,15.9,-0.6,101.39,0.01,1.61,-0.44,0,62.9,3,0,0.88,0.03,178.6,32.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 10:00,14.9,0,101.45,0.01,2.55,0.43,0,65.1,-0.4,0,1.24,0.18,166.4,-3.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 11:00,13.9,-0.5,101.45,-0.01,3.48,1.13,0,68.8,1.9,0,1.56,0.24,158.9,-2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 12:00,13.1,0.1,101.46,-0.01,2.87,0.24,0,72.8,-0.5,0,1.59,-0.06,162.9,3.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 13:00,12.4,-0.4,101.43,-0.01,3.05,0.39,0,75.9,1.4,0,1.78,0.15,160.2,-1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 14:00,12.3,0.1,101.42,0,3.18,0.34,0,75.7,-0.6,0,1.58,-0.06,162.1,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 15:00,12.5,0,101.4,-0.01,3.44,0.38,0,75,-0.5,0,1.87,0.33,163.7,2.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 16:00,12.8,0.2,101.38,-0.01,2.91,-0.5,0,72.6,-0.5,0,1.58,-0.1,159.9,-4.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 17:00,12.5,0.2,101.36,0,3.62,0.21,0,72.6,-1.1,0,1.93,0.04,163.4,1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 18:00,12.1,0,101.33,-0.01,4.08,0.46,0,72.6,-0.6,0,1.89,-0.11,157.1,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 19:00,11.6,-0.4,101.36,0.01,2.79,-0.24,0,73.2,1.4,0,1.35,-0.21,160.9,3.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 20:00,10.4,-0.8,101.41,0.03,2.21,0.65,0,78.6,4.4,0,1.16,0.22,154.6,-1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 21:00,10.6,0.1,101.44,0,3.04,0.54,0,77.4,-0.6,21,1.59,0.41,160.4,-2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 22:00,13,1,101.49,0.02,3.81,0.52,0,72.1,-2.3,51,2.09,0.15,158.4,-1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
22/07/2023 23:00,15.2,0.5,101.54,0.03,4.2,-0.65,0,69.1,-0.8,181,2.26,-0.22,159.1,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 0:00,17.1,0.5,101.55,0.01,5.17,0.06,0,61.8,-2.2,219,1.83,-0.76,133.5,-25.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 1:00,18.3,0.3,101.51,-0.02,6.45,-1.05,0,55.6,-0.9,98,1.86,-0.9,134.4,-16.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 2:00,18.7,0.3,101.41,-0.04,4.3,0.04,0,55.4,-1,648,1.51,-0.2,100,-14.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 3:00,19.6,0.1,101.33,-0.02,2.76,-0.51,0,51.1,2.1,594,1.22,-0.08,64.1,-13.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 4:00,20,0.8,101.29,0,2.96,-0.45,0,49.9,-1.3,477,1.37,-0.05,66.8,-22,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 5:00,19.7,0.5,101.27,0.01,3.86,-0.77,0,53.6,-1.1,319,1.35,-0.26,100.6,-16.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 6:00,19,-0.7,101.29,0,4.6,0.75,0,61.5,4.4,141,1.07,0.02,93.5,7.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 7:00,17.7,-0.2,101.32,0,4.82,2.38,0,65.6,1.4,4,1.23,0.06,74.3,7.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 8:00,17.2,0,101.37,0.01,3.94,0.98,0,69.1,1.7,0,1.41,0.22,73.9,-3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 9:00,17.5,0.2,101.41,0.02,3.27,0.49,0,68.2,-0.9,0,1.52,0.23,85.2,11.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 10:00,17.1,-0.1,101.46,0,4.02,-1.79,0,70.6,1.3,0,1.32,-0.36,90.3,-7.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 11:00,17.1,-0.2,101.5,0,4.14,-1.31,0,73.1,2.3,0,1.49,-0.2,101.5,-5.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 12:00,17.1,0.3,101.54,0,3.97,-1.84,0,75.7,-0.8,0,1.42,-0.14,108.4,3.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 13:00,16.8,0.1,101.46,-0.02,3.35,-1.76,0,74.5,-0.9,0,1.43,-0.35,75.8,-9.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 14:00,15.8,-1.3,101.35,-0.02,6.97,1.19,0,82.4,7.8,0,2.18,0.48,63.5,1.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 15:00,16.4,0,101.33,0.06,7.13,1.71,0,76.4,0.8,0,2.29,0.25,115.9,26,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 16:00,15.4,-0.6,101.42,0,3.87,-1.57,0,79.3,2.9,0,2.18,-0.46,153.4,6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 17:00,14.8,-0.7,101.41,-0.01,6.1,0.34,1.122,80.6,3,0,3.18,0.19,161,12.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 18:00,13.1,0,101.45,0.04,3.94,-2.21,0.969,89.4,0.2,0,1.59,-1.2,156.6,-2.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 19:00,12.5,0,101.48,0.03,6.61,2.38,1.836,91.8,0.2,0,2.68,0.21,144,-3.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 20:00,12.3,-0.4,101.61,0.05,2.99,-0.69,2.261,91.7,2.5,0,1.6,0.01,136.5,-0.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 21:00,12,0,101.64,0.01,4.87,0.62,0.119,94.4,0.5,8,2.74,0.48,152.6,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 22:00,12.4,0.2,101.69,0.04,5.32,0.98,0.255,95.4,0,20,2.04,0.38,144.7,7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
23/07/2023 23:00,12.7,0.3,101.76,0.01,7.19,2.76,0,96.4,-0.7,89,2.86,1.22,146,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 0:00,14.6,0.1,101.85,0.02,4.64,-1.54,0.459,86.4,0.1,113,1.9,-0.67,140.5,-0.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 1:00,13.7,-0.3,101.84,0,1.36,-2.54,2.839,92.6,1.9,26,0.69,-0.36,48.8,-74.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 2:00,15.9,0.4,101.74,-0.01,6.75,-2.07,0,83,-2.1,124,2.65,0.19,130,-4.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 3:00,17.3,-0.1,101.69,-0.03,9.06,1.52,0,74,-1.6,173,3.59,0.42,136.8,6.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 4:00,17.4,-0.1,101.7,0.03,6.16,-5.82,0,69.4,0.1,157,3.06,-0.76,124.1,-0.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 5:00,17.3,-0.1,101.78,0.04,8.13,0.58,0,71,0.1,105,3.01,0.32,133.6,4.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 6:00,16.9,-0.1,101.82,-0.01,9.38,0.61,0,73.8,2.6,31,3.1,-0.39,135.1,-6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 7:00,17,-0.2,101.85,-0.01,8.65,-3.71,0,71.5,0.4,5,3.33,0.19,131.6,7.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 8:00,17,0.2,101.99,0.02,10.67,1.24,0,72,-1.6,0,3.17,-0.28,136.8,-6.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 9:00,16.9,0.1,102.06,0.02,8.7,1.5,0,74.3,-0.1,0,3.39,0.52,138.4,0.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 10:00,16.5,-0.4,102.08,0.05,10.4,0.51,0,74.9,2.5,0,3.36,-0.33,133.6,-2.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 11:00,16.7,-0.2,102.11,0.01,7.79,-0.93,0,73,0.4,0,3.37,-0.54,140.3,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 12:00,16.8,0,102.15,0.01,10.29,-0.6,0,69.5,-0.2,0,3.45,-0.26,138.1,1.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 13:00,16.5,0,102.21,0.01,10.13,1.95,0,70.4,0,0,3.89,0.86,150.1,9.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 14:00,16.4,0,102.22,0,8.16,0.9,0,71.5,-0.1,0,3.82,0.49,147,1.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 15:00,15.2,-0.1,102.26,0,9.93,3.91,0,78.6,1,0,3.5,0.74,148.1,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 16:00,14.7,0.1,102.24,-0.02,9.55,2.75,0,80.9,-1.2,0,3.38,0.32,147.3,-0.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 17:00,14.2,-0.1,102.25,-0.01,7.11,0.99,0,83.3,0.7,0,3.34,0.51,145.1,0.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 18:00,13.8,-0.1,102.28,0,6.17,2.74,0.17,84.5,0.2,0,2.99,0.38,148.8,1.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 19:00,13.4,0,102.31,0,3.95,-0.9,0.034,85.3,-0.5,0,2.03,-0.07,147.7,-1.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 20:00,13.3,-0.1,102.4,0.01,7.76,0.86,0,84.2,-0.3,0,3.32,0.33,151.6,5.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 21:00,13.5,0,102.51,0.01,5.2,0.27,0,83.5,0.9,11,2.67,-0.02,155.9,7.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 22:00,13.9,0.4,102.61,0.04,5.8,0.81,0,80.5,-1.2,47,2.51,0.06,147.5,-5.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
24/07/2023 23:00,15.7,0.4,102.68,0.04,6.08,-0.55,0,77.2,-1.5,469,2.4,-0.45,138.4,-3.5,na,na,na,na,na,na,na,na,na,na,na,na,na,na
25/07/2023 0:00,17.5,0.1,102.69,0,6.99,-0.49,0,73.5,1.1,497,2.79,-0.51,132.3,-6,na,na,na,na,na,na,na,na,na,na,na,na,na,na
25/07/2023 1:00,18.5,1.3,102.72,0.01,6.78,-0.58,0,69.6,-2.7,133,2.38,-0.67,140.2,-0.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
25/07/2023 2:00,19.1,0.7,102.66,-0.01,10.02,0.25,0,72,-0.2,657,2.93,-0.32,126.9,-1.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na
