datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,new,current,total,count1,count2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
12/03/2024 9:00,24.2,0.5,101.25,0,3.87,-1.44,0,76.8,-0.2,,1.48,-0.82,125.1,-24.2,31,12,43,284,2464,4,13,8,9,14,13
12/03/2024 10:00,25,0.4,101.24,-0.03,2.69,-0.18,0,74.6,-2.2,,1.27,-0.01,77.6,-17.7,17,22,39,286,2476,14,5,0,4,6,4
12/03/2024 11:00,25,0.7,101.19,-0.02,2.54,-3.15,0,77.5,-1,,1.24,-0.25,62,3.9,6,0,6,292,2529,59,1,0,1,2,3
12/03/2024 12:00,25.8,0.4,101.12,-0.01,4.08,-1.36,0,72,-2.1,,1.34,-0.27,95.3,-1.1,3,1,4,292,2556,27,3,1,3,6,5
12/03/2024 13:00,26,-0.2,101.03,-0.03,4.65,-0.56,0,72.9,4.3,,1.55,-0.01,98.4,-1,45,71,116,292,2587,31,5,6,1,5,2
12/03/2024 14:00,26.2,0.1,100.97,-0.01,4.41,0.34,0,72.8,-1.5,,1.56,0.06,95.3,-5.8,11,12,23,294,2616,31,4,4,3,2,6
12/03/2024 15:00,26.6,0.3,100.92,0.02,5.11,0.42,0,68.3,-3.1,,1.68,0.13,102.9,15.4,7,1,8,294,2639,23,6,1,2,1,6
12/03/2024 16:00,26.3,-0.9,100.93,0.02,3.41,0.08,0,71.6,4,,1.39,0.05,95.8,5.9,40,36,76,295,2658,20,4,5,1,0,5
12/03/2024 17:00,25.5,-0.7,100.96,0.02,3.44,-1.78,0,71.7,2,,1.35,0.08,76.1,-9.7,51,40,91,295,2667,9,4,6,6,3,5
12/03/2024 18:00,24.8,-0.1,100.98,0.01,3.42,0.13,0,69.8,0.3,,1.36,0.04,76.4,-4.1,1,6,7,295,2676,9,6,6,2,2,6
12/03/2024 19:00,24.9,0.2,100.98,0,4.44,0.36,0,70.7,-1.9,,1.4,0.19,99.4,13.8,2,0,2,295,2688,12,1,3,6,6,1
12/03/2024 20:00,24.8,-0.3,101.02,0,3.93,-0.46,0,72.6,1.6,,1.47,-0.12,104.5,-1.8,18,4,22,296,2695,8,5,5,0,3,6
12/03/2024 21:00,22.2,-0.5,101.07,0.01,2.76,-2.04,0,86.5,1.8,,1.27,-0.43,55,-1.3,4,0,4,296,2695,0,4,7,8,14,13
12/03/2024 22:00,23.5,0.6,101,-0.01,2.29,0.94,0,80.1,-3.4,,0.91,0.33,90.6,0.1,0,0,0,296,2696,1,10,4,6,10,10
12/03/2024 23:00,24.5,0.4,100.97,-0.01,3.51,1.7,0,71.6,-5,,1.2,0.28,77.5,6,0,0,0,296,2697,1,7,7,1,5,12
13/03/2024 0:00,24.2,-0.3,100.92,-0.03,3.99,1.88,0,76.1,2.8,,1.04,-0.02,98.7,21.3,0,0,0,296,2698,1,5,6,2,2,7
13/03/2024 1:00,24.1,0,100.85,-0.02,3.34,0.63,0,76.8,0,,1.13,0.12,109.4,22.1,0,0,0,296,2699,1,1,2,0,2,11
13/03/2024 2:00,22.1,-2,100.8,0,4.06,0.55,1.547,86.5,6.5,,1.63,0.47,158.6,41.9,0,0,0,296,2699,0,10,2,0,11,4
13/03/2024 3:00,21.7,0,100.75,-0.01,2.96,0.92,0.765,89.3,0.8,,1.41,0.61,152.9,-29.3,1,0,1,296,2700,1,12,9,7,9,11
13/03/2024 4:00,21.5,0,100.75,0.01,2.04,-0.25,0.119,90.9,0.2,,1.13,0.06,163.6,10.3,0,0,0,296,2701,1,8,9,13,9,1
13/03/2024 5:00,22.2,0.2,100.79,0,1.84,0.25,0.051,88.7,-0.7,,0.78,0.16,68.2,-38,0,0,0,296,2701,0,7,1,2,9,3
13/03/2024 6:00,22.2,0.5,100.84,0.03,3.33,1.12,0,86.4,-1.2,,1.2,0.44,91.9,-60.6,28,14,42,296,2701,0,6,10,13,6,14
13/03/2024 7:00,22.3,0.2,100.9,0.02,2.61,0.83,0,87.6,2.1,,1.02,0.12,99.8,19.3,8,19,27,296,2701,0,7,9,4,2,9
13/03/2024 8:00,24.8,0.4,100.88,-0.01,1.67,-0.51,0,79.8,-0.1,,0.83,0.02,80.3,10.8,28,11,39,296,2701,0,8,7,14,4,0
13/03/2024 9:00,26.3,0.5,100.88,0,3.35,-0.2,0,71.9,-2.5,,1.59,0.36,63.5,-1.4,8,1,9,298,2710,11,2,6,4,4,6
13/03/2024 10:00,26.6,-0.1,100.88,-0.02,3.79,0.85,0,71.4,-1.2,,1.68,0.28,66.1,6.8,45,48,93,298,2710,0,2,0,1,2,12
13/03/2024 11:00,26,0.4,100.86,-0.01,2.54,-0.71,0,72.7,-1.2,,1.17,-0.34,76.2,1.1,37,35,72,298,2710,0,3,5,4,12,13
13/03/2024 12:00,27.2,0.7,100.82,0,3.17,-0.42,0,68.5,-2.3,,1.51,-0.14,68.8,4.7,16,3,19,298,2710,0,5,10,10,13,1
13/03/2024 13:00,27.4,0.1,100.78,-0.03,3.24,-0.28,0,67.2,-1.2,,1.36,-0.22,78.7,13.1,47,33,80,298,2710,0,14,12,8,8,8
13/03/2024 14:00,26.1,-0.5,100.71,-0.01,3.07,-0.8,0,71.4,0.7,,1.43,-0.33,75.7,3,13,6,19,298,2710,0,4,9,3,13,3
13/03/2024 15:00,26.1,-0.3,100.71,0.01,4.51,0.35,0,69.5,1.3,,1.65,0.21,99.3,1.1,25,8,33,298,2710,0,12,3,5,0,2
13/03/2024 16:00,25.7,-0.4,100.7,0.01,2.91,-0.41,0,67.8,-0.7,,1.3,0,72.1,-6.2,39,13,52,298,2710,0,11,2,12,2,6
13/03/2024 17:00,25.5,-0.5,100.72,0.01,4.65,1.43,0,70.2,1.9,,1.27,-0.03,74.9,4.8,55,56,111,298,2710,0,9,11,10,2,3
13/03/2024 18:00,25.1,-0.2,100.73,0.01,2.1,-0.35,0,68.3,-0.9,,1.13,0.01,80,7.3,23,8,31,298,2710,0,3,5,2,3,3
13/03/2024 19:00,24.8,0,100.75,0.01,3.24,0.34,0,69.8,-0.2,,1.12,-0.07,80.7,4.5,41,23,64,298,2710,0,0,6,1,13,11
13/03/2024 20:00,24.8,0.1,100.76,0,2.12,-1.43,0,71.5,-0.6,,1.05,0.02,76.8,-11.1,35,28,63,298,2710,0,6,5,12,7,3
13/03/2024 21:00,24.9,0.2,100.77,-0.01,2.31,-1.03,0,73.6,-0.6,,0.87,-0.14,90.9,3.5,44,26,70,298,2710,0,2,7,2,4,3
13/03/2024 22:00,25,0.1,100.8,0,2.38,-0.45,0,72,-2,,1.18,-0.13,59.4,5.8,47,35,82,298,2710,0,11,1,14,2,6
13/03/2024 23:00,23.3,-0.4,100.79,0,3.56,1.42,0,80.2,3.1,,1.24,0.27,97.7,18.4,38,23,61,298,2710,0,9,6,10,12,0
14/03/2024 0:00,24.7,0.5,100.7,-0.01,2.22,0.82,0,74.1,-2.6,,0.84,0.18,76.2,-14.9,2,0,2,298,2710,0,12,2,11,11,0
14/03/2024 1:00,24.5,0.5,100.64,-0.01,2.01,-0.64,0,72,-5.1,,0.91,-0.09,60.3,-9.5,0,0,0,298,2710,0,10,1,6,4,7
14/03/2024 2:00,24,-0.1,100.57,-0.02,2.28,0.62,0,78.6,2,,0.8,0.18,109.3,11.6,0,0,0,298,2710,0,0,6,4,0,0
14/03/2024 3:00,22.1,-0.1,100.54,0.01,2.57,0.1,0,84.8,0.3,,1.36,0.07,162.1,-11.3,2,0,2,298,2710,0,3,7,3,8,1
14/03/2024 4:00,21.8,-0.2,100.54,0,2.4,0.14,0,86.7,0.7,,1.05,0.2,157,-2.5,3,1,4,298,2710,0,6,11,6,2,2
14/03/2024 5:00,21.5,-0.2,100.56,0,3.29,-0.34,0,88.8,1,,1.58,0.18,166.7,1.9,15,0,15,298,2710,0,10,2,0,0,9
14/03/2024 6:00,21.3,0,100.59,0.01,2.81,-0.48,0,88.3,-0.4,,1.66,0.13,161.7,-1.5,25,8,33,298,2710,0,13,1,10,11,1
14/03/2024 7:00,21.5,0.1,100.61,0.01,2.59,-0.82,0,89.3,0.4,,1.24,-0.36,165.4,6.3,25,11,36,298,2710,0,0,9,0,14,2
14/03/2024 8:00,23,0.4,100.65,-0.01,3.78,0.92,0,86.8,-0.3,,1.74,-0.15,163.5,-4.4,36,24,60,298,2710,0,7,8,2,12,12
14/03/2024 9:00,23.5,-0.5,100.67,0,4.02,0.42,0,86.9,1.5,,1.64,-0.11,150.3,-10.3,19,4,23,298,2710,0,6,4,7,3,11
14/03/2024 10:00,25.6,0.5,100.66,-0.02,1.86,-1.07,0,77.9,-6.4,,0.88,0.22,73,-62.9,31,14,45,298,2710,0,0,5,6,7,11
14/03/2024 11:00,27.4,1.1,100.62,-0.03,1.97,-1.06,0,73.1,-4.1,,1.01,-0.1,88.1,9.7,40,51,91,300,2711,3,6,1,7,12,4
14/03/2024 12:00,26.3,-0.1,100.6,-0.02,2.64,0.32,0,77.6,-0.6,,1.37,0.32,52.7,-15.5,19,14,33,300,2730,19,5,1,2,4,2
14/03/2024 13:00,26.7,-1.3,100.55,-0.01,2.64,0.3,0,77.6,5.2,,1.23,0.23,53.4,-16.4,19,19,38,300,2734,4,12,7,0,6,9
14/03/2024 14:00,26.1,-0.6,100.5,0.01,2.14,-0.45,0,77.2,3.2,,0.89,-0.2,56.3,-3.7,11,6,17,300,2734,0,4,3,14,14,10
14/03/2024 15:00,25.8,-0.6,100.47,0,2.35,0.04,0,77.8,2.3,,0.92,-0.18,59.4,-1,20,10,30,300,2734,0,1,0,12,1,13
14/03/2024 16:00,25.9,-0.3,100.47,0,1.55,-0.13,0,75.3,0.2,,0.66,-0.03,68.4,-5.3,45,27,72,300,2734,0,2,4,11,7,0
14/03/2024 17:00,25.4,-0.2,100.48,0.01,1.46,-0.44,0,75.8,0.8,,0.51,-0.24,86.2,20.8,41,19,60,300,2734,0,0,3,14,3,13
14/03/2024 18:00,24.8,0,100.51,0.02,0.62,0.2,0,75.2,-0.6,,0.27,0.09,44.7,-29.6,38,11,49,300,2734,0,2,2,4,14,0
14/03/2024 19:00,24.8,0.1,100.54,0.01,0.32,0,0,75.6,-0.1,,0.17,0.06,121.1,-174.5,46,34,80,300,2734,0,1,1,9,2,12
14/03/2024 20:00,23.7,-0.3,100.56,0.02,1.23,0.33,0,81.4,0.6,,0.51,0.11,180.6,-90.7,36,25,61,300,2734,0,5,2,1,1,8
14/03/2024 21:00,23,-0.2,100.56,0,1.47,0,0,83.8,0.9,,0.87,0.16,188.6,2.5,22,9,31,300,2734,0,6,4,4,12,4
14/03/2024 22:00,22.5,-0.2,100.57,0,1.3,-0.28,0,85.6,0.4,,0.62,-0.2,169.8,-2.7,3,1,4,300,2734,0,11,12,1,7,13
14/03/2024 23:00,22.1,-0.3,100.53,-0.02,1.41,-0.39,0,86.9,0.7,,0.69,-0.2,173.3,5.8,19,4,23,300,2734,0,7,3,11,10,2
15/03/2024 0:00,21.8,-0.2,100.5,-0.01,1.9,0.23,0,88.1,0.9,,1.05,0.25,165.7,5.3,0,0,0,300,2734,0,2,0,5,3,4
15/03/2024 1:00,21.6,0,100.46,0,2.02,0.14,0,87.5,-0.1,,1.03,-0.1,165.7,1.3,0,0,0,300,2734,0,5,14,8,0,6
15/03/2024 2:00,21.2,0,100.41,-0.01,1.77,-0.61,0,88.3,0.1,,1.07,-0.04,170.5,-0.2,0,0,0,300,2734,0,4,13,12,11,3
15/03/2024 3:00,21.4,0.1,100.39,0,1.9,-0.09,0,87.8,-0.2,,0.89,-0.02,172.8,-2.2,2,0,2,300,2734,0,7,12,9,6,4
15/03/2024 4:00,20.9,-0.3,100.43,0.01,2.59,0.35,0,89.9,1,,1.09,-0.08,163.4,-0.9,1,0,1,300,2734,0,13,6,1,9,4
15/03/2024 5:00,20.8,0,100.48,0.01,2.35,-0.11,0,89.4,-0.5,,1.23,0.02,166.4,1.8,1,0,1,300,2734,0,12,5,3,10,5
15/03/2024 6:00,20.5,0,100.58,0.01,2.58,-0.16,0,90.2,-0.2,,1.42,-0.09,167.3,-0.4,21,13,34,300,2734,0,4,4,10,3,0
15/03/2024 7:00,21.1,0.2,100.68,0.02,3.97,1.22,0,89.6,-0.4,,1.81,0.5,153.7,2.1,22,8,30,300,2734,0,5,13,5,1,4
15/03/2024 8:00,23.4,0.4,100.68,-0.01,3.48,0.24,0,84.5,-0.5,,1.7,0.16,154.4,-9,8,4,12,300,2734,0,10,10,5,4,14
15/03/2024 9:00,25.8,0.7,100.72,0,6.41,-0.03,0,75.9,-3.5,,2.82,0.67,152,6.5,20,10,30,300,2734,0,9,5,5,4,12
15/03/2024 10:00,27.5,0.3,100.79,0.03,3.71,-1.17,0,70.4,0.8,,1.34,-0.43,112.1,-28.3,3,1,4,300,2734,0,7,0,12,4,4
15/03/2024 11:00,27.1,-0.3,100.81,0.01,5.59,1.45,0,71.6,2,,1.73,0.12,123.3,-3.6,15,1,16,300,2734,0,3,14,10,11,1
15/03/2024 12:00,28.3,0.4,100.76,-0.02,3.96,1.04,0,65.4,-1.3,,1.53,0.43,116,19.7,50,59,109,300,2734,0,1,13,14,1,12
15/03/2024 13:00,27.4,-0.4,100.68,-0.02,5.65,0.4,0,68.8,1.2,,1.87,0.21,136.1,17.5,43,69,112,300,2734,0,13,12,11,9,8
15/03/2024 14:00,27.5,-0.2,100.66,-0.01,4.88,1.65,0,71.8,0.1,,1.56,0.04,119.9,18.4,34,37,71,300,2734,0,0,14,2,14,10
15/03/2024 15:00,27.1,-0.3,100.63,0.02,3.95,-1,0,76.2,1.2,,1.36,-0.03,106.6,4.1,34,22,56,300,2734,0,10,10,3,7,9
15/03/2024 16:00,27.4,0.2,100.66,0.02,5.54,0,0,72.7,-1.7,,1.82,-0.12,100.2,-5.7,58,64,122,300,2734,0,8,7,3,6,8
15/03/2024 17:00,25.6,-0.3,100.74,0.02,5.62,-0.81,0,74.9,0.8,,2.03,-0.08,93.9,-14.8,54,91,145,300,2734,0,0,11,12,7,5
15/03/2024 18:00,24.5,0,100.83,0.02,7.4,1.94,0,78.5,0,,2.25,0.13,129.6,3.9,34,39,73,300,2734,0,13,0,9,9,13
15/03/2024 19:00,24.6,-0.2,100.88,0.01,7.15,-1.4,0,77.7,0.3,,2.59,-0.16,132.1,3.8,41,24,65,300,2734,0,9,6,0,12,6
15/03/2024 20:00,23.3,-0.5,100.98,0,6.57,-0.45,0.969,83.6,1.1,,2.44,-0.18,131.9,11,31,24,55,300,2734,0,3,7,13,14,1
15/03/2024 21:00,22.1,0.3,101.03,0.02,6.48,-0.13,0.136,88.8,-1.3,,2.43,-0.07,137.3,6.8,16,7,23,300,2734,0,3,10,13,9,4
15/03/2024 22:00,22,-0.1,101.04,-0.02,4.3,-0.87,2.584,91.1,-0.1,,1.85,-0.26,142.2,9.9,0,0,0,300,2734,0,2,14,2,2,4
15/03/2024 23:00,21.6,0,101.02,0.01,5.79,-3,0,92.7,0.6,,2.03,-0.84,139.4,-6.3,1,0,1,300,2734,0,3,0,8,6,14
16/03/2024 0:00,22.1,0.1,101.02,0.01,8.68,0.45,0,87.4,-0.9,,2.91,0.09,143.5,6.8,0,0,0,300,2734,0,10,1,4,3,5
16/03/2024 1:00,22.2,-0.5,100.98,-0.02,5.08,-1.53,0,84.6,1.2,,2.65,0.41,146.1,12.4,0,0,0,300,2734,0,13,0,9,4,9
16/03/2024 2:00,23.7,0.3,100.98,-0.01,6.06,0.27,0,73.5,-2.2,,2.11,0.03,119.7,-15.2,0,0,0,300,2734,0,6,9,6,6,9
16/03/2024 3:00,23.6,-0.5,100.95,0.01,6.11,0.77,0,73.2,3.2,,2,0.05,102.5,-6.6,1,0,1,300,2734,0,12,0,11,13,10
16/03/2024 4:00,24.3,0.4,100.97,0.01,5.73,0.63,0,64.4,-3.2,,1.7,0.08,90.8,-0.8,0,0,0,300,2734,0,2,5,13,11,10
16/03/2024 5:00,21,-0.4,101.03,0.01,5.72,1.51,0,76.2,-1.4,,2.41,0.07,158.6,-0.1,6,0,6,300,2734,0,10,0,13,1,0
16/03/2024 6:00,20.5,0,101.09,0.02,4.06,-0.26,0,77.3,0.5,,2.36,0.21,165.7,3.7,15,3,18,301,2734,1,3,4,0,6,7
16/03/2024 7:00,21,0.2,101.13,0.02,2.98,0.2,0,78.5,-0.2,,1.32,0.23,172.1,18.2,28,11,39,301,2734,0,5,11,4,6,8
16/03/2024 8:00,22.1,0.3,101.17,0.02,5.13,0.71,0,78.8,-0.4,,2.18,-0.05,155.4,-1.8,90,118,208,301,2734,0,12,3,12,1,1
16/03/2024 9:00,23.6,-0.1,101.2,0.01,5.76,-0.86,0,77.1,0.9,,1.87,-1.01,132.3,-18.6,92,125,217,301,2734,0,3,10,1,8,8
16/03/2024 10:00,24.7,0.6,101.17,-0.02,6.34,-1.13,0,73.2,-2.3,,2.15,-0.82,126.9,-24.9,83,115,198,301,2734,0,5,12,9,8,0
16/03/2024 11:00,25.5,1.2,101.11,-0.04,5.8,-0.55,0,69.8,-2.8,,2.06,-0.05,118,-10.1,40,27,67,301,2734,0,7,10,3,6,2
16/03/2024 12:00,25.8,-0.1,101.08,-0.01,7.58,1.44,0,70.3,-0.7,,2.51,0.53,128.3,13.2,53,30,83,301,2734,0,11,6,1,14,8
16/03/2024 13:00,25.3,-0.1,101,-0.03,9.44,0.93,0,72.2,-0.9,,2.44,0.17,117,0.5,53,31,84,301,2734,0,14,9,10,14,12
16/03/2024 14:00,25.5,-1.2,100.97,0,8.47,2.87,0,73.3,4.5,,2.52,0.07,130.8,3,58,62,120,301,2734,0,3,13,0,8,8
16/03/2024 15:00,24.7,-0.6,100.94,-0.04,4.69,-1.19,0,73.2,0.3,,1.78,-0.78,103,-17.8,37,39,76,301,2734,0,12,7,11,1,6
16/03/2024 16:00,23.7,-0.6,100.97,0,5.75,-2,0,72.7,-2.7,,2.05,0.06,93.5,-12.5,55,69,124,301,2734,0,5,12,13,9,8
16/03/2024 17:00,23.5,0,101,-0.01,5.48,1.7,0,73,-0.7,,1.86,0.32,109.5,27.3,76,34,110,301,2734,0,10,7,6,3,5
16/03/2024 18:00,23.1,0.1,101,0.01,3.5,-1.55,0,71.4,-2.2,,1.64,-0.13,105.7,-4.6,19,4,23,301,2734,0,14,1,9,9,14
16/03/2024 19:00,22.5,-0.3,101.01,0,7.1,-0.57,0,77.5,3,,1.75,-0.35,113.1,-11.4,10,0,10,301,2734,0,9,11,10,7,5
16/03/2024 20:00,22.4,0.2,101.07,0,6.01,0.34,0,77.1,-0.3,,2.04,-0.31,132.9,-9.1,1,0,1,301,2734,0,3,7,6,1,6
16/03/2024 21:00,21.9,-0.1,101.07,-0.02,5.38,-3.1,0,79.9,0.5,,2.33,-0.19,140.2,-1.7,10,3,13,301,2734,0,12,8,7,2,14
16/03/2024 22:00,21,-0.1,101.05,0,4.33,-2.57,0,84.7,0.8,,1.81,-0.85,141.6,-1,15,4,19,301,2734,0,12,9,0,9,4
16/03/2024 23:00,20.7,-0.1,101.01,0,4.35,-0.63,0.051,86.5,0.3,,1.93,-0.33,146.1,-3.3,1,4,5,301,2734,0,0,4,4,13,1
17/03/2024 0:00,20.1,-0.1,100.97,-0.02,4.32,-2.14,0.391,89,0.5,,2.15,-0.01,158.5,14.7,4,0,4,301,2734,0,2,8,7,1,12
17/03/2024 1:00,19.5,0,100.9,-0.01,4.45,-0.91,0.578,90.4,-0.1,,2.28,0.09,161.4,7.9,0,0,0,301,2734,0,10,13,4,5,2
17/03/2024 2:00,19.4,0,100.87,0,4.47,-0.83,4.318,91,0,,2.18,0.12,161.2,5.8,0,0,0,301,2734,0,10,1,2,5,2
17/03/2024 3:00,19.3,0.1,100.83,0,3.79,-1.31,1.36,92.1,-0.3,,1.97,-0.04,167.7,9,0,0,0,301,2734,0,10,7,13,2,4
17/03/2024 4:00,19.3,0,100.82,0,3.22,-1.34,0.816,92.8,0.1,,1.98,0,162.6,-4.3,0,0,0,301,2734,0,8,9,4,7,9
17/03/2024 5:00,19.3,0.1,100.81,-0.02,3.32,0.17,1.751,92.2,-0.3,,2.02,0.34,161.9,8.3,0,0,0,301,2734,0,1,11,8,8,8
17/03/2024 6:00,19.1,-0.1,100.86,0.01,4.19,0.12,2.21,92.6,0.2,,2.14,0.23,158.6,-4.3,1,5,6,301,2734,0,10,10,2,8,0
17/03/2024 7:00,19.2,-0.1,100.88,0.02,3.62,-0.95,1.241,93.8,1,,2.06,-0.15,162.5,-4.2,2,2,4,301,2734,0,11,8,10,8,7
17/03/2024 8:00,20.3,0.5,100.89,0,3.49,0.07,0.17,93.7,0.5,,1.71,-0.29,172.2,5.7,31,23,54,301,2734,0,6,11,2,2,5
17/03/2024 9:00,21.4,0.5,100.97,0.02,4.41,-0.62,0.221,93.7,-0.8,,2.21,-0.15,169.7,5.8,32,21,53,301,2734,0,12,12,13,8,1
17/03/2024 10:00,22.1,0.3,100.97,0,4.13,0.1,0.357,92.4,-2,,1.87,-0.23,162.7,1.3,14,3,17,301,2734,0,14,8,13,0,13
17/03/2024 11:00,24,1.4,100.93,-0.01,3.8,0.19,0,90.9,-3.4,,1.7,0.45,153.8,0.1,30,18,48,301,2735,1,2,6,8,7,11
17/03/2024 12:00,23.8,0.1,100.85,-0.01,1.73,-2.31,0,90.7,-2.4,,0.83,-0.47,110,-24.9,39,14,53,301,2735,0,4,1,2,4,9
17/03/2024 13:00,24.7,-0.7,100.76,0,2.84,0.17,0,85.3,3.1,,0.92,-0.17,95.8,-15.9,42,20,62,301,2735,0,1,5,11,8,11
17/03/2024 14:00,26.5,0.9,100.69,-0.03,1.52,0.04,0,79.5,-2.6,,0.8,0.13,71.9,-1.1,103,45,148,301,2735,0,4,5,12,6,0
17/03/2024 15:00,25.6,0.3,100.66,-0.02,1.29,-1.22,0,79.3,-1.7,,0.62,-0.32,64.8,-3.3,42,45,87,301,2735,0,5,8,11,3,12
17/03/2024 16:00,24.3,-0.2,100.65,0.03,2.24,0.07,0,81.9,1.7,,0.96,0.1,58.6,2.7,42,50,92,301,2735,0,4,10,14,5,8
17/03/2024 17:00,23.5,-0.3,100.65,0,1.79,-0.48,0,82.6,-2.3,,0.87,-0.22,56.6,0,48,29,77,301,2735,0,8,7,3,10,9
17/03/2024 18:00,22.3,-1.3,100.7,0.03,2.28,0.5,17.136,89,5.3,,1.09,0.59,52.7,-10.8,11,4,15,301,2735,0,7,14,0,11,3
17/03/2024 19:00,22.1,0.2,100.75,0.03,1.34,-1.31,6.647,90.4,-0.1,,0.55,-0.12,75.2,56.1,4,1,5,301,2735,0,5,8,14,2,12
17/03/2024 20:00,21.9,0.1,100.81,0.01,2.14,0.66,0.629,91.8,-0.3,,0.67,0.16,62.5,-4.8,0,0,0,301,2735,0,4,11,4,6,3
17/03/2024 21:00,21.9,-0.2,100.84,0.01,1.76,0.08,0.017,92.6,0.6,,0.72,-0.03,63.6,-1,0,0,0,301,2735,0,0,8,7,12,13
17/03/2024 22:00,22.5,0.2,100.87,0,1.13,-0.33,0.051,88.9,-1.1,,0.52,-0.12,52.5,-4.3,4,5,9,301,2735,0,2,9,14,11,11
17/03/2024 23:00,21.6,-0.2,100.91,-0.01,1.12,-0.63,1.173,89.9,0.4,,0.59,0.02,279.1,-70.8,0,0,0,301,2735,0,11,5,5,4,5
18/03/2024 0:00,21.4,0.2,100.88,0.02,1.07,0.56,0.051,90.3,-0.5,,0.47,0.16,143.4,78,0,0,0,301,2735,0,10,10,2,6,9
18/03/2024 1:00,21.6,0,100.81,-0.01,1.84,-1.15,0.442,91.9,-0.1,,0.49,-0.01,262.7,-11.2,0,0,0,301,2735,0,2,5,2,8,1
18/03/2024 2:00,21.7,0,100.78,-0.01,1.05,0.27,0.544,92.8,0.6,,0.45,0.05,231.8,33.6,0,0,0,301,2735,0,1,12,13,9,9
18/03/2024 3:00,20.9,-0.1,100.77,0.01,1.35,-0.21,3.383,92.7,-0.8,,0.49,0.09,225,-15.1,0,0,0,301,2735,0,13,11,5,4,3
18/03/2024 4:00,21,0.1,100.83,0.01,1.47,0.91,7.089,92.6,-0.2,,0.48,0.19,73.1,-74.1,0,0,0,301,2735,0,10,11,1,3,14
18/03/2024 5:00,20.1,0.1,100.85,0,2.15,-0.07,2.261,93,-1.5,,1.09,0.08,61.7,6.7,0,0,0,301,2735,0,0,7,12,6,4
18/03/2024 6:00,20.5,0.2,100.89,0.01,1.54,-0.13,0.34,92.2,-0.8,,0.63,-0.16,62,1.4,13,0,13,301,2735,0,11,2,13,7,5
18/03/2024 7:00,20.1,0.2,100.92,0.02,0.7,-0.76,0,93.8,0.1,,0.29,-0.34,138.4,69.7,9,5,14,301,2735,0,3,6,11,6,7
18/03/2024 8:00,21.4,0.3,100.97,0,0.93,-0.11,0,96.3,0.9,,0.5,-0.02,133.8,-6.4,14,7,21,301,2735,0,10,1,8,10,13
18/03/2024 9:00,22,0.2,101.02,0.02,1.98,0.27,0,84.6,-5.6,,0.9,0.08,70.7,-6.5,8,6,14,301,2735,0,8,9,14,1,5
18/03/2024 10:00,23.7,0.5,100.98,-0.01,1.3,-0.62,0,77.1,-3.7,,0.57,-0.3,76.9,18.3,80,41,121,301,2736,1,6,3,9,10,6
18/03/2024 11:00,23.1,-0.3,100.96,-0.01,0.78,-0.3,0.68,79.9,2.5,,0.44,0.02,110.7,-54,23,2,25,301,2736,0,6,2,1,14,7
18/03/2024 12:00,23.1,0.1,100.91,-0.01,0.74,-0.09,0,80.8,0.7,,0.33,0.06,70.7,-14.4,37,34,71,302,2736,1,4,14,0,7,13
18/03/2024 13:00,24.5,-0.9,100.84,-0.02,1.01,-0.56,0,80,2.3,,0.51,-0.09,84.9,-9.1,32,40,72,302,2736,0,12,10,12,14,3
18/03/2024 14:00,25.3,0.5,100.78,0,1.61,0.5,0,74.8,-4.1,,0.61,0.11,118.7,37,9,0,9,302,2736,0,5,14,1,3,1
18/03/2024 15:00,25.4,0.1,100.79,0.01,0.84,-0.19,0,75.3,-2.1,,0.45,-0.04,58.1,-15.7,9,1,10,303,2736,1,12,8,10,8,13
18/03/2024 16:00,24.8,-0.1,100.78,0.01,1.45,-0.7,0,75.1,0.2,,0.68,0.02,51.7,-8.3,27,18,45,303,2736,0,7,13,1,3,14
18/03/2024 17:00,24.6,0.3,100.8,0,0.66,-0.63,0,73.4,-2,,0.2,-0.32,94.6,47,9,9,18,309,2738,8,4,2,4,3,0
18/03/2024 18:00,24.1,-0.1,100.84,0.02,0.51,0.1,0,72.7,-1.2,,0.18,-0.03,32.7,-6.4,18,5,23,309,2738,0,6,2,11,2,6
18/03/2024 19:00,23.5,0.1,100.91,0.01,0.55,-0.01,0,81.2,0.4,,0.31,0,56.3,-12.4,2,0,2,309,2738,0,13,12,3,10,1
18/03/2024 20:00,23.5,0.3,100.94,0.01,0.59,0.29,0,81.4,-0.1,,0.25,0.07,188.8,87.1,1,0,1,309,2738,0,10,10,3,3,0
18/03/2024 21:00,23.3,0.1,101,0.02,0.63,-0.14,0,83.6,-0.7,,0.25,-0.03,169.1,-104.4,2,1,3,309,2738,0,13,13,5,5,5
18/03/2024 22:00,22.3,-0.2,101.02,0,1.76,0.28,0.731,87.7,0.7,,0.87,0.07,174.3,4.7,0,1,1,309,2738,0,12,14,5,14,7
18/03/2024 23:00,21.9,-0.2,101.04,-0.01,0.63,-0.4,0.034,90.7,1,,0.32,-0.15,39.6,-48,0,0,0,309,2738,0,10,10,2,11,6
